"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP"	"GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"12"	1
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_DN"	"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP"	"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_12H_MBOVIS_BCG_STIM_DN"	"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_12H_MBOVIS_BCG_STIM_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP"	"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_UP"	"GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE23568_ID3_KO_VS_WT_CD8_TCELL_DN"	"GSE23568_ID3_KO_VS_WT_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE23695_CD57_POS_VS_NEG_NK_CELL_DN"	"GSE23695_CD57_POS_VS_NEG_NK_CELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN"	"GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"18"	1
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP"	"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP"	"GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP"	"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP"	"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP"	"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP"	"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP"	"GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN"	"GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP"	"GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP"	"GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN"	"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_UP"	"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP"	"GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP"	"GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_DN"	"GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN"	"GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP"	"GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN"	"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP"	"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE27786_CD8_TCELL_VS_NKTCELL_UP"	"GSE27786_CD8_TCELL_VS_NKTCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP"	"GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE27786_LSK_VS_BCELL_UP"	"GSE27786_LSK_VS_BCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE27786_NKTCELL_VS_ERYTHROBLAST_DN"	"GSE27786_NKTCELL_VS_ERYTHROBLAST_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE27786_NKTCELL_VS_MONO_MAC_UP"	"GSE27786_NKTCELL_VS_MONO_MAC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE2826_XID_VS_BTK_KO_BCELL_DN"	"GSE2826_XID_VS_BTK_KO_BCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_UP"	"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE29618_MONOCYTE_VS_MDC_UP"	"GSE29618_MONOCYTE_VS_MDC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP"	"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE30083_SP1_VS_SP2_THYMOCYTE_DN"	"GSE30083_SP1_VS_SP2_THYMOCYTE_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE30083_SP1_VS_SP3_THYMOCYTE_DN"	"GSE30083_SP1_VS_SP3_THYMOCYTE_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE30083_SP1_VS_SP4_THYMOCYTE_DN"	"GSE30083_SP1_VS_SP4_THYMOCYTE_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN"	"GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN"	"GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE3039_B2_VS_B1_BCELL_UP"	"GSE3039_B2_VS_B1_BCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP"	"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN"	"GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE3039_NKT_CELL_VS_B2_BCELL_DN"	"GSE3039_NKT_CELL_VS_B2_BCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN"	"GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_DN"	"GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"18"	1
"GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_UP"	"GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP"	"GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN"	"GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE33424_CD161_INT_VS_NEG_CD8_TCELL_DN"	"GSE33424_CD161_INT_VS_NEG_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP"	"GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP"	"GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP"	"GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE339_CD4POS_VS_CD8POS_DC_UP"	"GSE339_CD4POS_VS_CD8POS_DC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE339_CD8POS_VS_CD4CD8DN_DC_DN"	"GSE339_CD8POS_VS_CD4CD8DN_DC_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN"	"GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN"	"GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE360_CTRL_VS_L_DONOVANI_MAC_UP"	"GSE360_CTRL_VS_L_DONOVANI_MAC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE360_CTRL_VS_L_MAJOR_MAC_UP"	"GSE360_CTRL_VS_L_MAJOR_MAC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE360_CTRL_VS_T_GONDII_MAC_UP"	"GSE360_CTRL_VS_T_GONDII_MAC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE360_DC_VS_MAC_L_DONOVANI_UP"	"GSE360_DC_VS_MAC_L_DONOVANI_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP"	"GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP"	"GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"12"	1
"GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP"	"GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"12"	1
"GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_DN"	"GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN"	"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"2"	1
"GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN"	"GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN"	"GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN"	"GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_UP"	"GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_DN"	"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP"	"GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP"	"GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE3982_MAST_CELL_VS_NKCELL_UP"	"GSE3982_MAST_CELL_VS_NKCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE3982_NEUTROPHIL_VS_TH2_UP"	"GSE3982_NEUTROPHIL_VS_TH2_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"12"	1
"GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN"	"GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"18"	1
"GSE39864_WT_VS_GATA3_KO_TREG_UP"	"GSE39864_WT_VS_GATA3_KO_TREG_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"12"	1
"GSE40068_CXCR5NEG_BCL6NEG_CD4_TCELL_VS_CXCR5POS_BCL6NEG_TFH_DN"	"GSE40068_CXCR5NEG_BCL6NEG_CD4_TCELL_VS_CXCR5POS_BCL6NEG_TFH_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE40273_EOS_KO_VS_WT_TREG_UP"	"GSE40273_EOS_KO_VS_WT_TREG_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE40273_XBP1_KO_VS_WT_TREG_DN"	"GSE40273_XBP1_KO_VS_WT_TREG_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"21"	1
"GSE40273_XBP1_KO_VS_WT_TREG_UP"	"GSE40273_XBP1_KO_VS_WT_TREG_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_DN"	"GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP"	"GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN"	"GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE40443_INDUCED_VS_TOTAL_TREG_DN"	"GSE40443_INDUCED_VS_TOTAL_TREG_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"20"	1
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_UP"	"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"37"	1
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN"	"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP"	"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE4142_NAIVE_VS_MEMORY_BCELL_DN"	"GSE4142_NAIVE_VS_MEMORY_BCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP"	"GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN"	"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP"	"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP"	"GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP"	"GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP"	"GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"23"	1
"GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP"	"GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"9"	1
"GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN"	"GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN"	"GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
"GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP"	"GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP"	"GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"13"	1
"GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN"	"GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"10"	1
"GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP"	"GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP"	"1/12"	"200/38039"	0.0613088446338906	0.0727891790342573	0.0437684575546927	"19"	1
